Person,Friendships
17747,4
17957,4
18170,4
18173,4
18655,4
184,5
226,5
493,5
723,5
1093,5
1338,5
1347,5
1369,5
1371,5
1858,5
1874,5
1979,5
2053,5
2071,5
2096,5
2153,5
2285,5
2371,5
2423,5
2475,5
2520,5
2621,5
2699,5
2767,5
3107,5
3144,5
3248,5
3476,5
3562,5
3686,5
3704,5
3873,5
4022,5
4306,5
4403,5
4674,5
4727,5
4770,5
5264,5
5374,5
5383,5
5594,5
5740,5
5888,5
5903,5
6044,5
6159,5
6352,5
6692,5
6949,5
6950,5
7138,5
7153,5
7185,5
7277,5
7297,5
7396,5
7531,5
7555,5
7567,5
7577,5
7641,5
7726,5
7774,5
7982,5
8041,5
8176,5
8284,5
8305,5
8336,5
8466,5
8469,5
8590,5
8647,5
8967,5
9302,5
9407,5
9569,5
9662,5
9673,5
9706,5
9769,5
9969,5
10272,5
10273,5
10426,5
10459,5
10607,5
10914,5
11168,5
11345,5
11394,5
11395,5
11746,5
11907,5
11928,5
11967,5
11993,5
12074,5
12095,5
12180,5
12258,5
12471,5
12817,5
13178,5
13415,5
13526,5
13544,5
13564,5
13791,5
13871,5
13893,5
13918,5
14083,5
14188,5
14235,5
14284,5
14639,5
14677,5
14733,5
14996,5
15078,5
15087,5
15657,5
15671,5
15858,5
15926,5
15937,5
15954,5
16092,5
16118,5
16122,5
16163,5
16208,5
16243,5
16277,5
16453,5
16621,5
16683,5
16892,5
16913,5
16964,5
17090,5
17271,5
17386,5
17483,5
17507,5
17836,5
18038,5
18109,5
18184,5
18231,5
18236,5
18412,5
18465,5
18486,5
156,6
259,6
348,6
371,6
417,6
653,6
727,6
766,6
935,6
1325,6
1338,6
1423,6
1476,6
2423,6
2858,6
3295,6
3311,6
3873,6
5255,6
5567,6
5568,6
5666,6
5903,6
5952,6
6387,6
6996,6
7377,6
8383,6
8590,6
8914,6
9273,6
9302,6
9747,6
9865,6
10139,6
10356,6
10568,6
10611,6
10812,6
11072,6
11730,6
12074,6
12211,6
12382,6
12830,6
13652,6
13728,6
14023,6
15026,6
16593,6
16705,6
16913,6
17059,6
17165,6
17334,6
17630,6
18243,6
18384,6
200,7
386,7
427,7
521,7
753,7
766,7
854,7
917,7
1218,7
1339,7
1574,7
1616,7
2447,7
2486,7
2517,7
2698,7
2783,7
2784,7
3133,7
3295,7
3437,7
3472,7
3558,7
3569,7
3728,7
3802,7
3936,7
3978,7
4578,7
4704,7
4719,7
4759,7
4853,7
4870,7
4891,7
5487,7
5568,7
5627,7
5923,7
5939,7
6020,7
6022,7
6199,7
6780,7
6791,7
6838,7
6965,7
7182,7
7189,7
7450,7
7492,7
7501,7
7530,7
7721,7
7722,7
7875,7
7923,7
8004,7
8351,7
8510,7
8538,7
8625,7
8677,7
8800,7
9222,7
9262,7
9696,7
9921,7
10065,7
10149,7
10152,7
10172,7
10243,7
10262,7
10264,7
10275,7
10307,7
10457,7
10614,7
10657,7
10659,7
10886,7
10914,7
10946,7
10987,7
11054,7
11064,7
11077,7
11221,7
11237,7
11260,7
11363,7
11495,7
11824,7
11919,7
12091,7
12194,7
12336,7
12345,7
12608,7
12846,7
12987,7
13202,7
13610,7
13766,7
13780,7
14019,7
14119,7
14238,7
14433,7
14895,7
15026,7
15326,7
15376,7
15531,7
15680,7
15733,7
15831,7
15851,7
16130,7
16212,7
16393,7
16450,7
16574,7
16708,7
16756,7
16763,7
16898,7
17060,7
17161,7
17168,7
17379,7
17562,7
17779,7
17901,7
17960,7
17982,7
18102,7
18192,7
18401,7
18471,7
18473,7
75,8
130,8
141,8
169,8
180,8
202,8
333,8
344,8
346,8
399,8
453,8
608,8
658,8
726,8
747,8
820,8
1034,8
1162,8
1168,8
1248,8
1255,8
1393,8
1399,8
1428,8
1437,8
1441,8
1488,8
1504,8
1534,8
1597,8
1608,8
1644,8
1705,8
1714,8
1726,8
2046,8
2222,8
2287,8
2301,8
2372,8
2420,8
2442,8
2645,8
2724,8
2738,8
2935,8
2969,8
3051,8
3292,8
3433,8
3513,8
3563,8
3628,8
3649,8
3735,8
4067,8
4297,8
4452,8
4579,8
4689,8
4925,8
5206,8
5212,8
5420,8
5465,8
5478,8
5523,8
5745,8
5748,8
5926,8
5964,8
6038,8
6538,8
6623,8
6775,8
6807,8
7173,8
7468,8
7572,8
7655,8
7717,8
7822,8
7843,8
7858,8
7876,8
7968,8
8044,8
8147,8
8201,8
8211,8
8227,8
8432,8
8528,8
8644,8
8805,8
8922,8
8962,8
9090,8
9099,8
9106,8
9217,8
9220,8
9296,8
9346,8
9443,8
9580,8
9595,8
9651,8
9653,8
9778,8
9815,8
9893,8
9898,8
9985,8
10032,8
10033,8
10055,8
10220,8
10359,8
10401,8
10844,8
10977,8
11162,8
11189,8
11209,8
11244,8
11369,8
11468,8
11572,8
11706,8
11715,8
11731,8
11818,8
11925,8
11954,8
11958,8
12058,8
12166,8
12407,8
12462,8
12530,8
12540,8
12630,8
12915,8
12932,8
12984,8
13021,8
13231,8
13368,8
13407,8
13482,8
13510,8
13579,8
13595,8
13613,8
13622,8
13637,8
13677,8
13681,8
13784,8
13915,8
14020,8
14266,8
14268,8
14291,8
14379,8
14517,8
14522,8
14533,8
14563,8
14596,8
14621,8
14650,8
14656,8
14784,8
14794,8
14998,8
15007,8
15315,8
15429,8
15470,8
15497,8
15585,8
15633,8
15826,8
15904,8
15917,8
15946,8
16041,8
16056,8
16087,8
16112,8
16125,8
16315,8
16382,8
16429,8
16435,8
16533,8
16723,8
16957,8
16963,8
16988,8
17005,8
17230,8
17275,8
17306,8
17410,8
17435,8
17482,8
17516,8
17590,8
17655,8
17768,8
17790,8
17921,8
17946,8
18010,8
18274,8
18355,8
18364,8
18451,8
18468,8
18526,8
18536,8
18592,8
582,9
821,9
1086,9
1140,9
1200,9
1622,9
1749,9
2351,9
2656,9
2993,9
3474,9
3652,9
3679,9
3686,9
3774,9
5964,9
6282,9
6712,9
6839,9
7356,9
7465,9
7534,9
7632,9
7817,9
8215,9
8236,9
8502,9
9026,9
9408,9
9612,9
11036,9
11246,9
11470,9
11934,9
12682,9
12833,9
13106,9
13203,9
13293,9
13298,9
13772,9
13872,9
13904,9
13921,9
13975,9
14203,9
14417,9
14512,9
14549,9
14675,9
15570,9
15689,9
15784,9
16011,9
16328,9
16627,9
17741,9
285,10
323,10
339,10
419,10
570,10
769,10
954,10
1013,10
1186,10
1376,10
1377,10
1496,10
1550,10
1625,10
1724,10
1787,10
1868,10
1869,10
1978,10
2271,10
2336,10
2464,10
2533,10
2564,10
2616,10
2627,10
2634,10
2635,10
2662,10
2767,10
2855,10
2920,10
3046,10
3318,10
3407,10
3732,10
3756,10
3883,10
3887,10
3983,10
4059,10
4119,10
4215,10
4258,10
4409,10
4462,10
5176,10
5415,10
5462,10
5491,10
5686,10
5703,10
6228,10
6445,10
6543,10
6825,10
6909,10
6932,10
6941,10
6993,10
7070,10
7373,10
7388,10
7416,10
7466,10
7734,10
8117,10
8145,10
8232,10
8370,10
8688,10
8715,10
8762,10
8982,10
9076,10
9248,10
9275,10
9364,10
9563,10
9672,10
9676,10
9746,10
9812,10
9988,10
10095,10
10142,10
10165,10
10219,10
10287,10
10492,10
10693,10
10860,10
10888,10
10912,10
10919,10
11102,10
11138,10
11261,10
11431,10
11586,10
11596,10
11605,10
11650,10
11655,10
11715,10
11787,10
11913,10
12069,10
12200,10
12212,10
12784,10
12894,10
12922,10
12970,10
12998,10
13126,10
13166,10
13190,10
13504,10
13510,10
13578,10
13758,10
13908,10
14091,10
14111,10
14358,10
14483,10
14572,10
14692,10
14978,10
15128,10
15139,10
15306,10
15459,10
15750,10
15903,10
15910,10
15968,10
16000,10
16170,10
16314,10
16500,10
16637,10
16657,10
16795,10
16882,10
17071,10
17214,10
17237,10
17584,10
17668,10
17697,10
17856,10
18037,10
18135,10
18213,10
18414,10
18483,10
403,11
453,11
582,11
668,11
793,11
929,11
1102,11
1737,11
1766,11
2008,11
2377,11
2548,11
2662,11
2788,11
2920,11
3234,11
4147,11
4264,11
4599,11
5499,11
5532,11
5791,11
6011,11
6675,11
6904,11
7208,11
7554,11
7788,11
7857,11
8091,11
8333,11
8535,11
8741,11
8963,11
9088,11
9190,11
9228,11
9465,11
9695,11
9755,11
10317,11
10348,11
10507,11
10959,11
11330,11
11385,11
11742,11
11949,11
12079,11
12144,11
12179,11
13081,11
13487,11
14543,11
14714,11
14855,11
14956,11
15133,11
15248,11
15873,11
16661,11
16695,11
16815,11
16943,11
17124,11
17443,11
17680,11
17710,11
17989,11
18023,11
18168,11
3121,12
9443,12
6734,13
1387,14
4161,14
4662,14
12107,14
12332,14
13292,14
15691,14
47,15
245,15
937,15
1660,15
2821,15
3165,15
3388,15
3547,15
3693,15
3825,15
3998,15
4358,15
4462,15
4480,15
4722,15
4762,15
5880,15
5949,15
6095,15
6496,15
6622,15
6919,15
6958,15
6995,15
7377,15
7744,15
7849,15
8096,15
8362,15
8444,15
8476,15
9131,15
9274,15
9295,15
9354,15
9412,15
9589,15
10949,15
11436,15
11760,15
11782,15
12376,15
13008,15
13099,15
13909,15
15163,15
15454,15
15839,15
15909,15
16001,15
16336,15
16578,15
16779,15
16931,15
17059,15
17630,15
17653,15
17818,15
18311,15
18328,15
18541,15
18566,15
795,16
2552,16
9921,16
12242,16
15555,16
15579,16
15595,16
16956,16
17703,16
102,17
165,17
194,17
219,17
251,17
253,17
387,17
390,17
583,17
593,17
719,17
851,17
873,17
912,17
1107,17
1476,17
1718,17
2150,17
2214,17
2280,17
2417,17
2418,17
2540,17
2724,17
2896,17
3123,17
3363,17
3429,17
3703,17
3866,17
3932,17
4210,17
4229,17
4357,17
4482,17
4570,17
4715,17
4855,17
4960,17
5298,17
5330,17
5710,17
5944,17
6126,17
6304,17
6380,17
6509,17
6611,17
6614,17
6924,17
6939,17
7058,17
7355,17
7430,17
7433,17
7442,17
8065,17
8121,17
8124,17
8221,17
8376,17
8391,17
8436,17
8589,17
8597,17
8670,17
8707,17
8811,17
8905,17
8971,17
8984,17
8995,17
9015,17
9329,17
9335,17
9468,17
9588,17
9644,17
9651,17
9892,17
10020,17
10245,17
10252,17
10382,17
10690,17
10732,17
10763,17
10920,17
11030,17
11244,17
11419,17
11529,17
12169,17
12306,17
12403,17
12408,17
12574,17
12577,17
12597,17
12673,17
12677,17
12711,17
12788,17
12797,17
12936,17
13198,17
13275,17
13289,17
13393,17
13520,17
13534,17
13613,17
13714,17
13786,17
13885,17
13970,17
14105,17
14234,17
14266,17
14486,17
14531,17
14792,17
14821,17
15051,17
15086,17
15379,17
15633,17
15767,17
15782,17
15808,17
15982,17
16024,17
16035,17
16112,17
16495,17
16637,17
16679,17
16705,17
16740,17
16747,17
16793,17
16813,17
17008,17
17283,17
17373,17
17788,17
17870,17
17884,17
18051,17
18280,17
18288,17
18427,17
75,18
685,18
1488,18
1955,18
2135,18
2415,18
2526,18
2981,18
3054,18
3123,18
3703,18
4438,18
5105,18
5127,18
5475,18
6698,18
7219,18
7300,18
7423,18
7489,18
7845,18
8124,18
8201,18
8364,18
8492,18
8644,18
8672,18
8790,18
9507,18
10011,18
10145,18
10305,18
10315,18
10984,18
11173,18
11276,18
11669,18
12618,18
13714,18
14074,18
14231,18
14478,18
15312,18
15571,18
16353,18
17818,18
18559,18
758,19
3192,19
3922,19
4412,19
6160,19
6714,19
8300,19
9953,19
10247,19
13993,19
14040,19
15537,19
16134,19
16301,19
17027,19
17783,19
297,20
539,20
1024,20
1286,20
2194,20
2687,20
3128,20
3237,20
3409,20
4618,20
4734,20
5980,20
6558,20
6739,20
6967,20
6972,20
7375,20
7587,20
8352,20
8525,20
9323,20
10186,20
10356,20
11127,20
11226,20
11439,20
11848,20
11908,20
13240,20
15686,20
16363,20
16747,20
17096,20
17311,20
17957,20
18414,20
1113,21
1448,21
1508,21
2532,21
3030,21
3391,21
4198,21
4350,21
4478,21
4575,21
5072,21
5126,21
5292,21
5433,21
5449,21
5475,21
5518,21
5906,21
6623,21
7018,21
7193,21
7194,21
7303,21
7523,21
7642,21
8317,21
8755,21
9208,21
9756,21
10669,21
10877,21
11015,21
11120,21
11596,21
11632,21
11970,21
12317,21
12703,21
12936,21
12941,21
13037,21
13159,21
13511,21
13876,21
14049,21
14194,21
14800,21
15728,21
15788,21
15968,21
16057,21
16456,21
16957,21
17852,21
18082,21
18254,21
18464,21
355,22
1600,22
2521,22
2802,22
3128,22
3225,22
3358,22
3541,22
3736,22
4183,22
4482,22
4844,22
5692,22
6381,22
6649,22
6654,22
7361,22
7680,22
7853,22
8023,22
8199,22
8201,22
8971,22
9045,22
9168,22
9225,22
9352,22
10332,22
10559,22
10790,22
10875,22
11230,22
11799,22
11868,22
12797,22
13005,22
13736,22
13824,22
13970,22
14509,22
14582,22
15411,22
15441,22
15708,22
16125,22
17027,22
17273,22
17458,22
17781,22
18074,22
18234,22
18417,22
18644,22
712,23
2223,23
2998,23
4055,23
5147,23
6101,23
7276,23
7679,23
7752,23
7781,23
9553,23
9584,23
10304,23
10902,23
11207,23
11359,23
12720,23
14367,23
14558,23
14882,23
15256,23
16190,23
16287,23
17337,23
17742,23
18261,23
18314,23
18597,23
599,24
879,24
1102,24
2013,24
2142,24
2308,24
2441,24
2804,24
2950,24
3141,24
3513,24
3623,24
3773,24
4385,24
4809,24
4978,24
5084,24
5537,24
5647,24
6155,24
6419,24
6470,24
6805,24
6808,24
6935,24
7270,24
7562,24
7623,24
7903,24
7928,24
8180,24
8528,24
9098,24
9417,24
9865,24
10148,24
11151,24
11325,24
11356,24
11666,24
11812,24
12098,24
12168,24
12406,24
12933,24
13203,24
13260,24
13305,24
13533,24
14042,24
14053,24
14413,24
14575,24
14777,24
15225,24
15416,24
15651,24
16226,24
16993,24
17011,24
17072,24
17215,24
17402,24
17957,24
17976,24
18547,24
308,25
1147,25
1513,25
1701,25
1812,25
1841,25
2067,25
2187,25
2207,25
3135,25
4411,25
4458,25
4831,25
4871,25
5990,25
6504,25
6547,25
6943,25
7228,25
7438,25
8174,25
8388,25
9068,25
9920,25
10048,25
10609,25
10725,25
11025,25
11287,25
11601,25
12414,25
12565,25
12791,25
12892,25
13003,25
13116,25
13167,25
14041,25
14196,25
14315,25
14508,25
14647,25
15487,25
15636,25
16112,25
16666,25
16788,25
17739,25
17987,25
18360,25
1754,26
2301,26
2441,26
3973,26
4472,26
4560,26
5436,26
7186,26
8255,26
8945,26
9080,26
9177,26
9530,26
9599,26
9653,26
10633,26
12407,26
12417,26
12465,26
14545,26
16861,26
17005,26
17410,26
2631,27
2731,27
3631,27
4181,27
8781,27
11294,27
13041,27
13939,27
14047,27
14385,27
15471,27
16126,27
17479,27
18067,27
383,28
848,28
989,28
1241,28
1253,28
1364,28
1521,28
1761,28
1825,28
2394,28
2768,28
2833,28
3024,28
3318,28
3428,28
3725,28
3916,28
4186,28
4440,28
5099,28
5239,28
5448,28
5483,28
5587,28
5732,28
5765,28
5902,28
6097,28
6778,28
6816,28
7086,28
7392,28
8056,28
8203,28
9379,28
9381,28
9451,28
9515,28
9822,28
9956,28
10283,28
10338,28
11104,28
11242,28
11262,28
11448,28
11552,28
12418,28
12840,28
13203,28
13253,28
13337,28
13615,28
13838,28
14468,28
14773,28
14796,28
15028,28
15167,28
15199,28
15412,28
15532,28
15670,28
15819,28
16187,28
16501,28
16539,28
17083,28
17403,28
17481,28
17599,28
17962,28
18357,28
618,29
1006,29
3194,29
4770,29
6823,29
7774,29
12447,29
13945,29
14356,29
15404,29
15939,29
16936,29
17459,29
56,30
240,30
275,30
639,30
949,30
1507,30
2037,30
2140,30
2146,30
2240,30
2525,30
2557,30
2737,30
2806,30
3462,30
3502,30
3670,30
3761,30
3810,30
4168,30
4225,30
4407,30
4671,30
4712,30
4917,30
5174,30
5397,30
5529,30
6002,30
6262,30
6298,30
6412,30
6845,30
6943,30
7104,30
7438,30
7508,30
7671,30
7783,30
8199,30
8603,30
8880,30
8884,30
8971,30
9017,30
9218,30
9636,30
10123,30
10285,30
10689,30
10725,30
10799,30
10870,30
11030,30
11080,30
11090,30
11279,30
11359,30
11490,30
12215,30
12235,30
12510,30
13122,30
13758,30
13765,30
13784,30
13899,30
13955,30
13987,30
14102,30
14647,30
14865,30
15383,30
15575,30
15634,30
15802,30
16195,30
16239,30
16640,30
17153,30
17231,30
17673,30
17811,30
17955,30
18133,30
18208,30
18262,30
18344,30
18355,30
637,31
825,31
938,31
1078,31
1119,31
1256,31
1286,31
1468,31
1538,31
1776,31
2257,31
2338,31
2556,31
2841,31
3372,31
3464,31
3579,31
3607,31
3925,31
4282,31
4586,31
4628,31
4714,31
4929,31
4976,31
4987,31
5118,31
5332,31
5473,31
5689,31
5992,31
6505,31
6802,31
6849,31
6934,31
7155,31
7524,31
7592,31
8014,31
8019,31
8248,31
8363,31
8498,31
8571,31
8710,31
8714,31
8777,31
8941,31
9195,31
9334,31
9772,31
9872,31
9950,31
10173,31
10178,31
10257,31
10368,31
10435,31
10454,31
10637,31
10638,31
10650,31
10703,31
11000,31
11379,31
11395,31
11524,31
11672,31
12314,31
12407,31
12688,31
12761,31
13020,31
13386,31
13589,31
13627,31
13658,31
13767,31
14334,31
14558,31
14695,31
14791,31
14984,31
15084,31
15126,31
15408,31
15578,31
15759,31
16280,31
17335,31
17458,31
17614,31
18041,31
18266,31
18393,31
18553,31
18571,31
18588,31
455,32
668,32
1441,32
1509,32
2494,32
2671,32
3161,32
3945,32
4257,32
4452,32
4600,32
4750,32
4760,32
5778,32
7126,32
7131,32
7305,32
8264,32
8897,32
9100,32
10093,32
10400,32
10633,32
10862,32
11344,32
12260,32
12797,32
15846,32
16810,32
17027,32
18537,32
3690,33
5107,33
5828,33
7585,33
8689,33
10556,33
13556,33
14048,33
99,34
542,34
579,34
820,34
844,34
1296,34
1675,34
1705,34
1707,34
2307,34
2609,34
3823,34
3829,34
3934,34
4280,34
4550,34
4770,34
5284,34
5573,34
6223,34
6324,34
7159,34
7600,34
8211,34
9070,34
9376,34
10451,34
10518,34
11075,34
11527,34
11541,34
12310,34
12521,34
12967,34
13593,34
13622,34
14196,34
14518,34
15038,34
15096,34
15364,34
15577,34
15827,34
15888,34
15945,34
16309,34
16618,34
16722,34
16821,34
16992,34
17516,34
18638,34
318,35
633,35
1091,35
1248,35
1463,35
1737,35
1753,35
1757,35
1786,35
1930,35
1983,35
3287,35
3328,35
3498,35
3851,35
3982,35
4273,35
4279,35
4388,35
4407,35
4535,35
4594,35
4916,35
5549,35
5684,35
5865,35
6040,35
6090,35
6436,35
6604,35
6751,35
6761,35
6854,35
6961,35
7014,35
7163,35
7597,35
7614,35
7768,35
8149,35
8213,35
9222,35
9244,35
9326,35
9455,35
9696,35
9882,35
9956,35
10036,35
10174,35
10224,35
10242,35
10371,35
10534,35
10805,35
11055,35
12022,35
12470,35
12590,35
12905,35
13211,35
13295,35
13484,35
13652,35
13697,35
14296,35
14508,35
14637,35
15320,35
15414,35
15653,35
15741,35
16347,35
16576,35
16616,35
16720,35
16967,35
17847,35
18578,35
154,36
206,36
213,36
268,36
301,36
374,36
525,36
667,36
767,36
828,36
844,36
1115,36
1168,36
1190,36
1228,36
1390,36
1441,36
1497,36
1504,36
1642,36
1726,36
1829,36
1868,36
1997,36
2137,36
2234,36
2396,36
2418,36
2501,36
2544,36
2557,36
2599,36
2617,36
2694,36
3042,36
3293,36
3462,36
3485,36
3543,36
3645,36
3690,36
3700,36
3735,36
3759,36
3840,36
3866,36
3964,36
4119,36
4297,36
4319,36
4383,36
4399,36
4550,36
4712,36
4917,36
4919,36
4939,36
4948,36
5047,36
5204,36
5290,36
5710,36
5817,36
5842,36
5930,36
6030,36
6032,36
6062,36
6106,36
6237,36
6386,36
6449,36
6465,36
6599,36
6664,36
6694,36
6727,36
6788,36
6801,36
6881,36
6942,36
6978,36
7023,36
7138,36
7220,36
7228,36
7271,36
7284,36
7301,36
7326,36
7411,36
7468,36
7485,36
7523,36
7567,36
7594,36
7679,36
7748,36
8053,36
8108,36
8174,36
8233,36
8245,36
8255,36
8347,36
8385,36
8438,36
8581,36
8661,36
8780,36
8799,36
8802,36
9029,36
9070,36
9094,36
9218,36
9231,36
9234,36
9241,36
9338,36
9346,36
9551,36
9644,36
9757,36
9857,36
9939,36
10044,36
10060,36
10179,36
10316,36
10381,36
10401,36
10654,36
10693,36
10764,36
10778,36
11150,36
11206,36
11379,36
11469,36
11510,36
11594,36
11601,36
11730,36
11797,36
11868,36
11883,36
11904,36
11953,36
12057,36
12069,36
12149,36
12178,36
12338,36
12353,36
12382,36
12421,36
12465,36
12486,36
12535,36
12570,36
12579,36
12830,36
12902,36
12924,36
12967,36
12986,36
13122,36
13213,36
13289,36
13457,36
13491,36
13502,36
13524,36
13591,36
13677,36
13738,36
13803,36
13879,36
14268,36
14370,36
14379,36
14463,36
14470,36
14491,36
14518,36
14533,36
14586,36
14593,36
14605,36
15015,36
15091,36
15155,36
15188,36
15324,36
15378,36
15509,36
15527,36
15528,36
15616,36
15786,36
15895,36
16057,36
16142,36
16165,36
16341,36
16594,36
16609,36
16705,36
16844,36
16941,36
16984,36
17019,36
17027,36
17066,36
17117,36
17161,36
17167,36
17182,36
17253,36
17275,36
17314,36
17341,36
17370,36
17482,36
17489,36
17592,36
17649,36
17759,36
17767,36
18016,36
18331,36
18346,36
18381,36
18659,36
154,37
182,37
445,37
448,37
637,37
664,37
796,37
826,37
975,37
1196,37
1399,37
1484,37
1710,37
1722,37
1858,37
2086,37
2275,37
2336,37
2385,37
2443,37
2585,37
2601,37
2716,37
2752,37
2896,37
3106,37
3154,37
3246,37
3352,37
3450,37
3622,37
3773,37
3798,37
3830,37
4001,37
4022,37
4059,37
4098,37
4423,37
4481,37
4603,37
4990,37
5157,37
5415,37
5418,37
6083,37
6228,37
6409,37
6512,37
6933,37
7138,37
7292,37
7312,37
7430,37
7458,37
7498,37
7535,37
7565,37
7579,37
7627,37
7681,37
7761,37
7788,37
7822,37
7870,37
7871,37
7906,37
8128,37
8255,37
8360,37
8738,37
8785,37
9525,37
9549,37
9934,37
10032,37
10193,37
10266,37
10298,37
10389,37
10492,37
10526,37
10540,37
10649,37
10807,37
10866,37
11116,37
11263,37
11385,37
11426,37
11705,37
11821,37
11925,37
12082,37
12135,37
12306,37
12356,37
12451,37
12538,37
12711,37
12718,37
12825,37
12965,37
12992,37
13199,37
13331,37
13344,37
13350,37
13428,37
13618,37
13771,37
13791,37
13902,37
14055,37
14102,37
14124,37
14282,37
14515,37
14541,37
14572,37
14605,37
14692,37
14720,37
14886,37
15582,37
15629,37
15662,37
15785,37
15898,37
16124,37
16292,37
16557,37
16682,37
16701,37
16803,37
16827,37
16931,37
16994,37
17027,37
17101,37
17139,37
17344,37
17510,37
17527,37
17632,37
18059,37
18186,37
18540,37
10093,38
44,39
80,39
316,39
429,39
716,39
768,39
844,39
862,39
1175,39
1307,39
1586,39
1655,39
2113,39
2358,39
2367,39
2428,39
2430,39
2551,39
2679,39
2712,39
2773,39
2952,39
3011,39
3313,39
3458,39
3467,39
3582,39
3608,39
3664,39
3731,39
3941,39
3967,39
4180,39
4201,39
4310,39
4330,39
4373,39
4482,39
4811,39
4837,39
4985,39
4989,39
5078,39
5085,39
5102,39
5129,39
5172,39
5231,39
5452,39
5709,39
5844,39
5977,39
6110,39
6238,39
6709,39
6862,39
7020,39
7323,39
7344,39
7637,39
7643,39
7734,39
7758,39
7802,39
7843,39
7846,39
7861,39
7885,39
7959,39
8023,39
8257,39
8507,39
8564,39
8589,39
8605,39
8623,39
9267,39
9312,39
9478,39
9651,39
9868,39
10036,39
10285,39
10757,39
11188,39
11412,39
11553,39
11559,39
11687,39
11878,39
12007,39
12312,39
12535,39
12668,39
12703,39
12858,39
12860,39
12966,39
13172,39
13216,39
13274,39
13656,39
13806,39
14006,39
14099,39
14205,39
14219,39
14271,39
14294,39
14536,39
14572,39
14628,39
14702,39
14741,39
14851,39
15340,39
15469,39
15481,39
15740,39
15795,39
15808,39
15838,39
15979,39
15989,39
16036,39
16090,39
16112,39
16456,39
16462,39
16724,39
16882,39
16902,39
17083,39
17363,39
17748,39
17820,39
17880,39
18041,39
18051,39
18210,39
18378,39
343,40
485,40
487,40
511,40
644,40
1225,40
1288,40
1755,40
1795,40
2084,40
2122,40
3081,40
3368,40
4295,40
4744,40
4870,40
5265,40
5301,40
5322,40
7043,40
8190,40
8701,40
8740,40
9055,40
9625,40
10149,40
10269,40
10398,40
10774,40
11012,40
11135,40
11397,40
11681,40
11762,40
12752,40
12790,40
13181,40
13248,40
14930,40
15172,40
15480,40
16203,40
16204,40
16868,40
16932,40
17183,40
179,41
276,41
415,41
495,41
686,41
742,41
792,41
944,41
1124,41
1482,41
1769,41
1780,41
1791,41
2094,41
2205,41
2234,41
2532,41
